Name,Year,Children overweight,Children overweight for their age,Children severely stunted,Children severely underweight,Children severely wasted,Children stunted,Children underweight,Children wasted,Mean Body Mass Index (BMI) for women,Mean height for age of children,Mean weight for age of children,Mean weight for height of children,Number of women,Number of women (unweighted),Women who are mildly thin according to BMI (17.0-18.4),Women who are moderately thin according to BMI (<17.0),Women who are obese according to BMI (>=30.0),Women who are overweight according to BMI (25.0-29.9),Women who are overweight or obese according to BMI (>=25.0),Women who are thin according to BMI (<18.5),Women with height below 145 cm,Women with normal BMI (18.5-24.9),Antenatal care from a skilled provider,Antenatal care provider: Auxiliary nurse/midwife,Antenatal care provider: Doctor,Antenatal care provider: Missing ,Antenatal care provider: Nurse/midwife,Antenatal care provider: Other,Antenatal care provider: Other health worker,Antenatal care provider: Traditional birth attendant,Antenatal care: Total,Assistance during delivery from a skilled provider,Assistance during delivery: Auxiliary nurse/midwife,Assistance during delivery: Doctor,Assistance during delivery: No one,Assistance during delivery: Nurse/midwife,Assistance during delivery: Other health worker,Assistance during delivery: Relative or other,Assistance during delivery: Total,Assistance during delivery: Traditional birth attendant,Assistance during delivery: don't know or missing,Child took antibiotic drugs for fever,Child took antimalarial drugs for fever,Children with ARI for whom advice or treatment was sought,Children with fever for whom advice or treatment was sought,Children with symptoms of ARI,Delivery by cesarean section,No antenatal care,No postnatal checkup for mother within first two days of birth,No postnatal checkup for newborn within first two days of birth,Number of children born in the last five (or three) years,Number of children born in the last five (or three) years (unweighted),Number of children with fever in the last two weeks,Number of children with fever in the last two weeks (unweighted),Number of children with symptoms of ARI born in the last five (or three) years,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),Number of live births in the last two (or three/five) years,Number of live births in the last two (or three/five) years (unweighted),Number of mothers,Number of mothers (unweighted),Number of newborns,Number of newborns (unweighted),Number of women with a live birth in the last two (or three/five) years,Number of women with a live birth in the last two (or three/five) years (unweighted),Place of delivery: At home,Place of delivery: Health facility,Place of delivery: Other,Place of delivery: Private sector,Place of delivery: Public sector,Place of delivery: Total,Place of delivery: don't know or missing,Provider of mothers' first postnatal checkup: Community health worker,Provider of mothers' first postnatal checkup: Doctor/nurse/midwife,Provider of mothers' first postnatal checkup: Other health worker,Provider of mothers' first postnatal checkup: Total,Provider of mothers' first postnatal checkup: Traditional birth attendant,Provider of newborns' first postnatal checkup: Community health worker,Provider of newborns' first postnatal checkup: Doctor/nurse/midwife,Provider of newborns' first postnatal checkup: Other health worker,Provider of newborns' first postnatal checkup: Total,Provider of newborns' first postnatal checkup: Traditional birth attendant,Treatment of diarrhea: Advice or treatment was sought,Treatment of diarrhea: Antibiotics,Treatment of diarrhea: Either ORS or RHF,Treatment of diarrhea: Home remedy - other,Treatment of diarrhea: Increased fluids,Treatment of diarrhea: Injection,"Treatment of diarrhea: No ORS, RHF or increased fluids",Treatment of diarrhea: No treatment,Treatment of diarrhea: ORT or increased fluids,Treatment of diarrhea: Oral rehydration solution (ORS),Treatment of diarrhea: Recommended home fluids (RHF) at home,Treatment of diarrhea: Zinc supplements,Treatment of diarrhea: don't know or missing,Children registered,Children who did not have a birth certificate but were registered,Children who had a birth certificate,Number of children under 5,Number of children under 5 (unweighted),Child mortality rate,Early neonatal deaths,Infant mortality rate,Neonatal mortality rate,Number of pregnancies of 7+ months duration,Number of pregnancies of 7+ months duration (unweighted),Perinatal mortality rate (5 years),Postneonatal mortality rate,Stillbirths,Under-five mortality rate,Accepting attitudes towards those living with HIV - Composite of 4 components [Men]_df3,Accepting attitudes towards those living with HIV - Composite of 4 components [Women]_df3,Antenatal care from a skilled provider_df3,Antenatal visits for pregnancy: 4+ visits_df3,Assistance during delivery from a skilled provider_df3,BCG vaccination received_df3,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency_df3,Child mortality rate_df3,Children 6-23 months that consumed foods rich in iron in the last 24 hours_df3,Children 6-23 months that consumed foods rich in vitamin A in the last 24 hours_df3,Children 6-23 months with 3 IYCF practices_df3,Children consuming vitamin A supplements_df3,Children registered_df3,Children stunted_x_df3,Children under 5 who slept under an insecticide-treated net (ITN)_x_df3,Children underweight_x_df3,Children wasted_x_df3,Children who took any ACT_df3,Children with ARI for whom advice or treatment was sought_df3,Children with any anemia_df3,Children with diarrhea_df3,Children with fever for whom advice or treatment was sought_df3,Children with fever in the last two weeks_df3,Children with fever who had blood taken from a finger or heel for testing_df3,Children with hemoglobin lower than 8.0 g/dl_df3,Children with symptoms of ARI_df3,Comprehensive correct knowledge about AIDS [Men]_df3,Comprehensive correct knowledge about AIDS [Women]_df3,Condom use during higher-risk sex (with multiple partners) [Men]_df3,Condom use during higher-risk sex (with multiple partners) [Women]_df3,DPT 3 vaccination received_df3,Delivery by cesarean section_df3,Demand for family planning satisfied_df3,Demand for family planning satisfied by modern methods_x_df3,Ever experienced physical violence since age 15_df3,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids_df3",Gender parity index for net primary school attendance_df3,Gender parity index for net secondary school attendance_df3,General fertility rate_df3,HIV prevalence among general population_x_df3,HIV prevalence among men_x_df3,HIV prevalence among women_x_df3,Households with at least one insecticide-treated mosquito net (ITN)_df3,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night_df3,Households with electricity_x_df3,Households with iodized salt_df3,Infant mortality rate_x_df3,Knowledge of prevention of mother to child transmission of HIV [Men]_df3,Knowledge of prevention of mother to child transmission of HIV [Women]_df3,Malaria prevalence according to RDT_df3,Malaria prevalence according to microscopy_df3,Married women currently using any method of contraception_x_df3,Married women currently using any modern method of contraception_x_df3,Mean Body Mass Index (BMI) for women_df3,Mean ideal number of children for all women_df3,Measles vaccination received_df3,Median age at first birth for women age 25-49_df3,"Median age at first marriage [Men]: 25-49(54,59)_df3",Median age at first marriage [Women]: 25-49_x_df3,"Median age at first sexual intercourse [Men]: 25-49(54,59)_df3",Median age at first sexual intercourse [Women]: 25-49_x_df3,Median duration of any breastfeeding_df3,Median duration of exclusive breastfeeding_x_df3,Median duration of predominant breastfeeding_df3,Men circumcised_df3,Men receiving an HIV test and receiving test results in the last 12 months_x_df3,"Men reporting an STI, genital dicharge, or a sore or ulcer_df3",Men who are literate_df3,Men who smoke cigarettes_df3,Men with no education_df3,Men with secondary or higher education_df3,Mother's first postnatal checkup in the first two days after birth_df3,Neonatal mortality rate_df3,Newborn's first postnatal checkup in the first two days after birth_df3,Non-breastfed children 6-23 months with 3 IYCF practices_df3,Persons with access to an insecticide-treated mosquito net (ITN)_df3,Physical or sexual violence committed by husband/partner_x_df3,Physical or sexual violence committed by husband/partner in last 12 months_df3,Place of delivery: Health facility_x_df3,Polio 3 vaccination received_df3,Population using an improved water source_df3,Population who slept under an insecticide-treated mosquito net (ITN) last night_df3,Population with an improved sanitation facility_df3,Postneonatal mortality rate_df3,Pregnant women who slept under an insecticide-treated net (ITN)_df3,"Prevalence of orphanhood: children under 18 who are orphans - mother, father or both dead_df3",Received all 8 basic vaccinations_x_df3,SP/Fansidar 3+ doses during pregnancy_df3,Tetanus protection at birth_df3,Total fertility rate 15-49_x_df3,Total wanted fertility rate_df3,Treatment of diarrhea: Either ORS or RHF_x_df3,Under-five mortality rate_x_df3,Unmet need for family planning_x_df3,Wife beating justified for at least one specific reason [Men]_df3,Wife beating justified for at least one specific reason [Women]_df3,Women receiving an HIV test and receiving test results in the last 12 months_x_df3,"Women reporting an STI, genital dicharge, or a sore or ulcer_df3",Women who are literate_x_df3,Women who are overweight or obese according to BMI (>=25.0)_df3,Women who are thin according to BMI (<18.5)_df3,Women who decide themselves how their earnings are used_df3,Women who ever experienced sexual violence_df3,Women who smoke cigarettes_df3,Women who want no more children_df3,Women with no education_df3,Women with secondary or higher education_x_df3,Children stunted_y_df3,Children under 5 who slept under an insecticide-treated net (ITN)_y_df3,Children underweight_y_df3,Children wasted_y_df3,Demand for family planning satisfied by modern methods_y_df3,HIV prevalence among general population_y_df3,HIV prevalence among men_y_df3,HIV prevalence among women_y_df3,Households with electricity_y_df3,Infant mortality rate_y_df3,Married women currently using any method of contraception_y_df3,Married women currently using any modern method of contraception_y_df3,Median age at first marriage [Women]: 25-49_y_df3,Median age at first sexual intercourse [Women]: 25-49_y_df3,Median duration of exclusive breastfeeding_y_df3,Men receiving an HIV test and receiving test results in the last 12 months_y_df3,Physical or sexual violence committed by husband/partner_y_df3,Place of delivery: Health facility_y_df3,Received all 8 basic vaccinations_y_df3,Total fertility rate 15-49_y_df3,Treatment of diarrhea: Either ORS or RHF_y_df3,Under-five mortality rate_y_df3,Unmet need for family planning_y_df3,Women circumcised (FGC)_df3,Women receiving an HIV test and receiving test results in the last 12 months_y_df3,Women who are literate_y_df3,Women with secondary or higher education_y_df3,Mutual health organzation or community-base health insurance [Men]_df11,Mutual health organzation or community-base health insurance [Women]_df11,No health insurance [Men]_df11,No health insurance [Women]_df11,Number of men_x_df11,Number of men (unweighted)_x_df11,Number of women_x_df11,Number of women (unweighted)_x_df11,Other employer-base health insurance [Men]_df11,Other employer-base health insurance [Women]_df11,Other health insurance [Men]_df11,Other health insurance [Women]_df11,Privately purchased commercial insurance [Men]_df11,Privately purchased commercial insurance [Women]_df11,Social security health insurance [Men]_df11,Social security health insurance [Women]_df11,Children under 5 who slept under a long-lasting insecticide-treated net (LLIN)_df11,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN_x_df11,Children under 5 who slept under an insecticide-treated net (ITN)_df11,Children under 5 who slept under an insecticide-treated net (ITN) or in a dwelling sprayed with indoor residual spraying (IRS) in the past 12 months_df11,Children under 5 who slept under any net_df11,Existing insecticide-treated mosquito nets (ITNs) used last night_x_df11,Households with at least one insecticide-treated mosquito net (ITN)_df11,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night_df11,Households with at least one long-lasting insecticidal net (LLIN)_df11,Households with at least one long-lasting insecticidal net (LLIN) for every two persons who stayed in the household the previous night_df11,Households with at least one mosquito net_df11,Households with at least one mosquito net for every two persons who stayed in the household the previous night_df11,Mean number of insecticide-treated mosquito nets (ITNs) per household_df11,Mean number of long-lasting insecticide-treated mosquito nets (LLINs) per household_df11,Mean number of mosquito nets per household_df11,Number of children under 5_df11,Number of children under 5 (unweighted)_df11,Number of children under 5 in households with at least one insecticide-treated mosquito net (ITN)_df11,Number of children under 5 in households with at least one insecticide-treated mosquito net (ITN) (unweighted)_df11,Number of households_x_df11,Number of households (unweighted)_x_df11,Number of households with a least one person who stayed in the household last night_df11,Number of households with a least one person who stayed in the household last night (unweighted)_df11,Number of insecticide-treated mosquito nets (ITNs)_df11,Number of insecticide-treated mosquito nets (ITNs) (unweighted)_df11,Number of persons_x_df11,Number of persons (unweighted)_x_df11,Number of persons living in a household with at least one insecticide-treated mosquito net (ITN)_df11,Number of persons living in a household with at least one insecticide-treated mosquito net (ITN) (unweighted)_df11,Number of pregnant women_df11,Number of pregnant women (unweighted)_df11,Number of pregnant women in households with at least one insecticide-treated mosquito net (ITN)_df11,Number of pregnant women in households with at least one insecticide-treated mosquito net (ITN) (unweighted)_df11,Persons with access to an insecticide-treated mosquito net (ITN)_df11,Population who slept under an LLIN last night_df11,Population who slept under an insecticide-treated mosquito net (ITN) last night_df11,Population who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one insecticide-treated mosquito net (ITN)_df11,Population who slept under an insecticide-treated mosquito net (ITN) last night or in a dwelling sprayed with indoor residual spraying (IRS) in the past 12 months_df11,Population who slept under any net last night_df11,Pregnant women who slept under a long-lasting insecticide-treated net (LLIN)_df11,Pregnant women who slept under an insecticide-treated net (ITN)_df11,Pregnant women who slept under an insecticide-treated net (ITN) or in a dwelling sprayed with indoor residual spraying (IRS) in the past 12 months_df11,Pregnant women who slept under any net_df11,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN_x_df11,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency_df11,Children 6-23 months fed 5+ food groups_df11,Children 6-23 months fed the minimum meal frequency_df11,Children 6-23 months with 3 IYCF practices_df11,Children ever breastfed_df11,Children who started breastfeeding within 1 hour of birth_df11,Median duration of any breastfeeding_df11,Non-breastfed children 6-23 months fed milk or milk products_df11,Non-breastfed children 6-23 months with 3 IYCF practices_df11,Men for whom no card with required language was available_df11,Men who are blind/visually impaired_df11,Men who are literate_x_df11,Men who can read a whole sentence_df11,Men who can read part of a sentence_df11,Men who cannot read at all_df11,Men with missing information on literacy_df11,Men with secondary or higher education_x_df11,Men's literacy: Total_df11,Number of men_y_df11,Number of men (unweighted)_y_df11,Number of women_y_df11,Number of women (unweighted)_y_df11,Women for whom no card with required language was available_df11,Women who are blind/visually impaired_df11,Women who are literate_x_df11,Women who can read a whole sentence_df11,Women who can read part of a sentence_df11,Women who cannot read at all_df11,Women with missing information on literacy_df11,Women with secondary or higher education_x_df11,Women's literacy: Total_df11,Malaria prevalence according to RDT_x_df11,Malaria prevalence according to microscopy_x_df11,Number of children 6-59 months tested using RDT_df11,Number of children 6-59 months tested using RDT (unweighted)_df11,Number of children 6-59 months tested using microscopy_df11,Number of children 6-59 months tested using microscopy (unweighted)_df11,Children under 5 who slept under an insecticide-treated net (ITN)_x_df11,Children with fever for whom advice or treatment was sought_x_df11,Children with fever who had blood taken from a finger or heel for testing_df11,Children with fever who took a combination with artemisinin_df11,Children with hemoglobin lower than 8.0 g/dl_x_df11,Existing insecticide-treated mosquito nets (ITNs) used last night_y_df11,Households with at least one insecticide-treated mosquito net (ITN)_x_df11,Households with at least one insecticide-treated mosquito net (ITN) and/or indoor residual spraying (IRS) in the past 12 months_df11,Households with at least one insecticide-treated mosquito net (ITN) for every two persons and/or indoor residual spraying (IRS) in the past 12 months_df11,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night_x_df11,Malaria prevalence according to RDT_y_df11,Persons with access to an insecticide-treated mosquito net (ITN)_x_df11,Population who slept under an insecticide-treated mosquito net (ITN) last night_x_df11,Pregnant women who slept under an insecticide-treated net (ITN)_x_df11,SP/Fansidar 3+ doses during pregnancy_x_df11,Under-five mortality rate_df11,Men who are literate_y_df11,Men with no education_df11,Men with primary education_df11,Men with secondary or higher education_y_df11,Women who are literate_y_df11,Women with no education_df11,Women with primary education_df11,Women with secondary or higher education_y_df11,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN_y_df11,Children under 5 who slept under an insecticide-treated net (ITN)_y_df11,Children who took any ACT_df11,Children with fever for whom advice or treatment was sought_y_df11,Children with hemoglobin lower than 8.0 g/dl_y_df11,Households with at least one insecticide-treated mosquito net (ITN)_y_df11,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night_y_df11,Malaria prevalence according to RDT_df11,Malaria prevalence according to microscopy_y_df11,Persons with access to an insecticide-treated mosquito net (ITN)_y_df11,Population who slept under an insecticide-treated mosquito net (ITN) last night_y_df11,Pregnant women who slept under an insecticide-treated net (ITN)_y_df11,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN_y_df11,"SP/Fansidar 2+ doses, at least one during ANC visit_df11",SP/Fansidar 3+ doses during pregnancy_y_df11,Household with unknown or missing information on round trip time to water_df11,Households not treating water_df11,Households treating water by adding bleach/chlorine_df11,Households treating water by boiling_df11,Households treating water by straining through a cloth_df11,"Households treating water using a ceramic, sand or other filter_df11",Households treating water using other methods_df11,Households treating water using solar disinfection_df11,Households using a protected spring_df11,Households using a protected well_df11,Households using a public tap/standpipe_df11,Households using a tubewell/borehole_df11,Households using an appropriate treatment method_df11,Households using an improved water source_df11,Households using an unimproved water source_df11,Households using an unprotected spring_df11,Households using an unprotected well water_df11,Households using bottled water_df11,Households using other water source_df11,Households using rainwater_df11,Households using surface water_df11,Households using tanker truck_df11,Households using water piped into dwelling_df11,Households with don't know or missing information on water source_df11,Households with missing information on treatment of water_df11,Households with water 30 minutes or less away round trip_df11,Households with water more than 30 minutes away round trip_df11,Households with water on the premises_df11,Households: Total_df11,Number of households_y_df11,Number of households (unweighted)_y_df11,Number of persons_y_df11,Number of persons (unweighted)_y_df11,Population not treating water_df11,Population treating water by adding bleach/chlorine_df11,Population treating water by boiling_df11,Population treating water by straining through a cloth_df11,"Population treating water using a ceramic, sand or other filter_df11",Population treating water using other methods_df11,Population treating water using solar disinfection_df11,Population using a protected spring_df11,Population using a protected well_df11,Population using a public tap/standpipe_df11,Population using a tubewell/borehole_df11,Population using an appropriate treatment method_df11,Population using an improved water source_df11,Population using an unimproved water source_df11,Population using an unprotected spring_df11,Population using an unprotected well water_df11,Population using bottled water/demi john_df11,Population using other water source_df11,Population using rainwater_df11,Population using surface water_df11,Population using tanker truck_df11,Population using water piped into dwelling_df11,Population with don't know or missing information on water source_df11,Population with missing information on treatment of water_df11,Population with unknown or missing information on round trip time to water_df11,Population with water 30 minutes or less away round trip_df11,Population with water more than 30 minutes away round trip_df11,Population with water on the premises_df11,Population: Total_df11
Bomi,2013,6.5,0.0,15.3,4.0,3.4,33.1,19.7,8.8,23.5,-1.4,-0.9,-0.2,113.5,214.5,5.9,1.1,9.1,23.1,32.2,6.9,3.1,60.9,91.63333333333333,0.0,31.96666666666667,0.0,59.666666666666664,0.0,,7.066666666666666,100.0,72.76666666666667,0.5,15.166666666666666,0.0,57.1,,2.6,100.0,24.633333333333336,0.0,,,,,5.300000000000001,4.166666666666667,1.3,27.3,49.3,,,,,,,117.66666666666667,223.0,68.0,130.0,68.0,130.0,96.33333333333333,181.66666666666666,29.23333333333333,69.76666666666667,1.0,6.066666666666666,63.699999999999996,100.0,0.0,0.0,60.9,0.0,100.0,11.8,0.0,42.9,0.0,100.0,7.8,,,,,,,,,,,,,,41.9,,41.9,210.0,367.0,66.0,7.0,83.0,43.0,180.0,341.0,52.0,40.0,3.0,143.0,22.8,11.7,91.63333333333333,83.73333333333333,72.76666666666667,98.4,0.0,66.0,29.4,41.8,0.0,63.6,41.9,33.1,49.3,19.7,8.8,74.8,,,13.0,89.93333333333332,32.5,40.7,,5.300000000000001,38.8,49.7,,,90.6,4.166666666666667,36.8,34.7,,45.4,0.9,0.95,173.0,,,,70.7,31.8,0.4,100.0,83.0,21.1,50.0,,,19.1,18.0,23.5,4.8,85.3,18.2,,17.3,18.8,15.9,16.8,3.3,7.2,100.0,12.3,22.6,69.5,6.0,15.0,53.8,72.7,43.0,50.7,,50.1,,,69.76666666666667,84.5,80.3,42.7,26.8,40.0,34.7,11.6,72.7,18.3,91.8,4.5,4.1,69.9,143.0,32.8,9.6,35.6,27.1,40.3,42.4,32.2,6.9,40.3,,0.0,31.32857142857143,42.0,28.7,33.1,49.3,19.7,8.8,34.7,,,,0.4,83.0,19.1,18.0,17.3,15.9,3.3,12.3,,69.76666666666667,72.7,4.5,69.9,143.0,32.8,,27.1,42.4,28.7,0.0,0.0,76.6,93.8,97.0,163.0,244.0,456.0,23.4,6.0,0.0,0.0,0.0,0.2,0.0,0.0,49.3,68.9,49.3,49.3,51.0,63.8,70.7,31.8,70.7,31.8,74.0,33.5,1.4,1.4,1.5,213.0,371.0,153.0,269.0,280.0,491.0,279.0,489.0,391.0,692.0,1311.0,2249.0,936.0,1632.0,31.0,53.0,22.0,38.0,50.1,42.7,42.7,59.8,42.7,44.5,34.7,34.7,34.7,34.7,48.9,0.0,3.7,19.3,0.0,94.7,72.2,16.8,,,1.1,,69.5,2.8,12.9,28.8,0.6,53.8,100.0,97.0,163.0,244.0,456.0,0.0,0.0,42.4,2.0,11.7,57.6,0.0,28.7,100.0,,,,,,,49.3,88.1,40.7,53.2,,63.8,70.7,70.7,31.7,31.8,,50.1,42.7,34.7,18.3,143.0,69.5,15.0,31.2,53.8,42.4,42.0,29.4,28.7,68.9,49.3,74.8,88.1,,70.7,31.8,,,50.1,42.7,34.7,48.9,52.4,18.3,1.2,96.7,1.7,0.2,0.0,0.0,1.2,,0.2,80.9,0.0,0.2,3.1,81.9,18.1,0.8,0.8,0.0,,0.0,16.5,0.2,0.0,0.0,0.0,87.0,9.2,2.7,100.0,280.0,491.0,1335.0,2301.0,96.3,1.9,0.2,0.0,0.0,1.0,,0.0,79.6,0.0,0.2,3.1,80.3,19.7,0.8,0.6,0.0,,0.0,18.3,0.2,0.0,0.0,0.0,0.7,87.3,9.9,2.1,100.0
Bomi,2019,1.8,0.9,9.1,4.1,2.7,32.4,14.2,5.7,24.2,-1.4,-0.9,-0.1,114.5,186.0,6.4,0.8,10.4,32.4,42.8,7.2,0.7,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3,37.9,35.4,176.0,258.0,32.0,1.0,53.0,18.0,153.0,253.0,25.0,35.0,3.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,32.4,50.6,14.2,5.7,49.6,,,,10.0,53.0,30.9,30.0,20.3,15.7,2.8,18.2,35.5,81.5,56.8,4.2,75.5,84.0,29.5,61.4,30.1,48.0,30.8,1.7,0.0,91.8,95.9,118.0,161.0,249.0,401.0,7.3,4.0,0.0,0.0,0.0,0.2,3.6,0.7,,76.0,50.6,,50.6,68.4,62.2,34.6,,,62.7,34.6,1.2,,1.2,177.0,255.0,118.0,174.0,319.0,478.0,316.0,475.0,387.0,586.0,1311.0,1932.0,792.0,1221.0,17.0,25.0,,17.0,44.0,,43.6,72.2,,43.6,,59.4,,59.4,,8.2,15.7,27.6,6.7,98.6,66.5,19.2,,,0.0,0.0,65.7,46.7,11.5,34.3,,7.5,100.0,118.0,161.0,249.0,401.0,0.0,0.0,48.0,31.6,14.0,52.0,,2.3,100.0,,,,,,,50.6,91.6,72.8,33.9,15.2,68.4,62.2,,,34.6,,44.0,43.6,59.4,60.2,84.0,65.7,20.5,22.2,57.2,48.0,43.2,25.9,30.8,76.0,50.6,47.2,91.6,15.2,62.2,34.6,,,44.0,43.6,59.4,,80.3,60.2,1.3,54.8,35.9,1.2,0.0,0.3,8.8,0.0,3.7,2.1,0.0,83.1,42.7,90.8,9.2,2.2,2.7,0.0,,0.3,4.3,0.0,0.0,,0.0,83.2,4.2,11.3,100.0,319.0,478.0,1344.0,1984.0,55.3,34.7,1.7,0.0,0.3,9.1,0.0,3.3,2.5,0.0,84.8,42.2,92.1,7.9,2.2,2.4,0.0,,0.3,3.4,0.0,0.0,,0.0,1.3,81.0,6.2,11.6,100.0
Bong,2013,2.8,1.2,14.6,6.2,2.9,34.7,17.4,7.2,22.3,-1.3,-0.9,-0.2,420.5,297.5,9.5,1.1,4.5,13.0,17.5,10.6,1.8,71.9,94.39999999999999,1.1333333333333335,9.766666666666666,0.19999999999999998,83.5,0.0,,1.5,100.0,49.36666666666667,0.3333333333333333,2.8666666666666667,0.0,46.166666666666664,,1.1666666666666667,100.0,49.26666666666667,0.20000000000000004,,,,,,2.4,3.9333333333333336,41.9,62.2,,,,,,,532.6666666666666,374.3333333333333,318.0,219.0,318.0,219.0,428.6666666666667,301.6666666666667,58.86666666666667,40.800000000000004,0.3333333333333333,1.2333333333333334,39.56666666666667,100.0,0.0,0.0,43.2,1.3,100.0,13.6,0.0,27.7,0.0,100.0,10.1,,,,,,,,,,,,,,20.6,,20.6,894.0,589.0,65.0,15.0,57.0,24.0,799.0,564.0,29.0,33.0,7.0,118.0,7.1,5.2,94.39999999999999,76.53333333333333,49.36666666666667,88.9,1.9,65.0,52.5,68.6,1.7,64.5,20.6,34.7,47.1,17.4,7.2,46.1,67.7,,31.7,81.93333333333334,28.75,36.9,,6.85,22.8,25.7,22.4,3.0,62.1,2.4,37.2,34.2,,41.25,1.24,0.73,200.0,,,,66.0,32.4,0.3,99.5,57.0,22.9,39.8,,,19.9,18.3,22.3,5.3,68.6,18.2,24.1,17.5,18.4,15.8,21.6,5.0,7.3,98.3,8.8,15.1,53.4,10.0,24.3,38.1,58.1,24.0,37.8,,51.1,,,40.800000000000004,67.2,56.1,43.0,21.5,33.0,47.0,5.0,50.4,32.1,85.06666666666666,5.5,5.0,59.900000000000006,118.0,33.6,37.3,37.4,14.3,42.8,20.0,17.5,10.6,25.9,,0.3,27.085714285714285,55.3,13.2,34.7,47.1,17.4,7.2,34.2,,,,0.3,57.0,19.9,18.3,17.5,15.8,5.0,8.8,,40.800000000000004,50.4,5.5,59.900000000000006,118.0,33.6,,14.3,20.0,13.2,0.0,0.0,97.7,99.8,389.0,271.0,894.0,630.0,1.4,0.0,0.0,0.0,0.0,0.2,1.0,0.0,47.1,68.3,47.1,66.2,48.3,63.6,66.0,32.4,66.0,32.4,69.4,34.7,1.3,1.3,1.4,899.0,591.0,620.0,416.0,1118.0,734.0,1116.0,732.0,1458.0,987.0,4839.0,3181.0,3371.0,2265.0,113.0,76.0,68.0,48.0,51.1,43.0,43.0,61.7,63.5,44.7,47.0,47.0,72.2,50.3,78.4,1.9,7.3,30.0,1.7,98.5,79.8,21.6,,,0.0,,53.4,4.8,10.5,46.6,0.0,38.1,100.0,389.0,271.0,894.0,630.0,0.0,0.0,20.0,2.1,4.7,80.0,0.0,13.2,100.0,,,,,,,47.1,81.8,36.9,26.4,,63.6,66.0,79.8,56.9,32.4,,51.1,43.0,47.0,32.1,118.0,53.4,24.3,37.6,38.1,20.0,55.3,31.4,13.2,68.3,47.1,46.1,81.8,,66.0,32.4,,,51.1,43.0,47.0,78.4,52.1,32.1,3.1,93.4,4.5,0.2,0.0,0.0,2.1,,0.2,52.0,0.0,2.4,6.5,55.1,44.5,0.7,25.3,0.4,,0.0,18.6,0.2,0.0,0.3,0.0,76.2,16.1,4.5,100.0,1118.0,734.0,4974.0,3262.0,92.6,4.9,0.2,0.0,0.0,2.8,,0.2,52.9,0.0,2.7,7.3,56.1,43.6,0.5,25.8,0.2,,0.0,17.2,0.0,0.0,0.4,0.0,3.4,74.8,17.2,4.6,100.0
